,drug_a_name,drug_b_name,cell_line,synergy,fold
AZD1775_MK-5108_A2058,AZD1775,MK-5108,A2058,0.032766942402627675,0
AZD1775_MK-5108_A2780,AZD1775,MK-5108,A2780,0.1473632873757756,0
AZD1775_MK-5108_A375,AZD1775,MK-5108,A375,-0.03503343902943037,0
AZD1775_MK-5108_A427,AZD1775,MK-5108,A427,0.055338195231655715,0
AZD1775_MK-5108_CAOV3,AZD1775,MK-5108,CAOV3,0.043719649333495855,0
AZD1775_MK-5108_COLO320DM,AZD1775,MK-5108,COLO320DM,0.07304748156459012,0
AZD1775_MK-5108_DLD1,AZD1775,MK-5108,DLD1,0.040751546890015526,0
AZD1775_MK-5108_EFM192B,AZD1775,MK-5108,EFM192B,0.034382423751883856,0
AZD1775_MK-5108_ES2,AZD1775,MK-5108,ES2,0.023389102383851477,0
AZD1775_MK-5108_HCT116,AZD1775,MK-5108,HCT116,0.0752307599720035,0
AZD1775_MK-5108_HT144,AZD1775,MK-5108,HT144,-0.010164492329258784,0
AZD1775_MK-5108_HT29,AZD1775,MK-5108,HT29,0.03816551111708506,0
AZD1775_MK-5108_KPL1,AZD1775,MK-5108,KPL1,0.02033055273881744,0
AZD1775_MK-5108_LNCAP,AZD1775,MK-5108,LNCAP,0.09470256736803381,0
AZD1775_MK-5108_LOVO,AZD1775,MK-5108,LOVO,0.04606958711415036,0
AZD1775_MK-5108_MDAMB436,AZD1775,MK-5108,MDAMB436,0.05680121415491583,0
AZD1775_MK-5108_MSTO,AZD1775,MK-5108,MSTO,0.12592234134639096,0
AZD1775_MK-5108_NCIH1650,AZD1775,MK-5108,NCIH1650,0.04518799488047208,0
AZD1775_MK-5108_NCIH2122,AZD1775,MK-5108,NCIH2122,0.02748069655656952,0
AZD1775_MK-5108_NCIH23,AZD1775,MK-5108,NCIH23,0.03985856553300907,0
AZD1775_MK-5108_NCIH460,AZD1775,MK-5108,NCIH460,0.008416829120604395,0
AZD1775_MK-5108_NCIH520,AZD1775,MK-5108,NCIH520,0.054537613680453095,0
AZD1775_MK-5108_OCUBM,AZD1775,MK-5108,OCUBM,0.1110315734345374,0
AZD1775_MK-5108_OV90,AZD1775,MK-5108,OV90,-0.055302189806145895,0
AZD1775_MK-5108_OVCAR3,AZD1775,MK-5108,OVCAR3,0.08586568118613,0
AZD1775_MK-5108_PA1,AZD1775,MK-5108,PA1,0.10336293512251307,0
AZD1775_MK-5108_RKO,AZD1775,MK-5108,RKO,-0.0006405561234406158,0
AZD1775_MK-5108_RPMI7951,AZD1775,MK-5108,RPMI7951,0.03594215290689241,0
AZD1775_MK-5108_SKMEL30,AZD1775,MK-5108,SKMEL30,-7.404037476046663e-05,0
AZD1775_MK-5108_SKMES1,AZD1775,MK-5108,SKMES1,-0.00858629586815752,0
AZD1775_MK-5108_SKOV3,AZD1775,MK-5108,SKOV3,0.10967563726962562,0
AZD1775_MK-5108_SW620,AZD1775,MK-5108,SW620,0.0367368937940388,0
AZD1775_MK-5108_SW837,AZD1775,MK-5108,SW837,0.06712559825054931,0
AZD1775_MK-5108_T47D,AZD1775,MK-5108,T47D,0.10139351160951364,0
AZD1775_MK-5108_UACC62,AZD1775,MK-5108,UACC62,0.07236661770625802,0
AZD1775_MK-5108_UWB1289BRCA1,AZD1775,MK-5108,UWB1289BRCA1,0.08331693083213886,0
AZD1775_MK-5108_UWB1289,AZD1775,MK-5108,UWB1289,0.05380529736470298,0
AZD1775_MK-5108_VCAP,AZD1775,MK-5108,VCAP,0.028308452881139236,0
AZD1775_MK-5108_ZR751,AZD1775,MK-5108,ZR751,-0.017266782150070666,0
AZD1775_MK-8669_A2058,AZD1775,MK-8669,A2058,0.13063051169431106,4
AZD1775_MK-8669_A2780,AZD1775,MK-8669,A2780,0.22015584401666136,4
AZD1775_MK-8669_A375,AZD1775,MK-8669,A375,0.10654307797406372,4
AZD1775_MK-8669_A427,AZD1775,MK-8669,A427,0.09791943954925059,4
AZD1775_MK-8669_CAOV3,AZD1775,MK-8669,CAOV3,0.11853975158075557,4
AZD1775_MK-8669_COLO320DM,AZD1775,MK-8669,COLO320DM,0.06724442211877238,4
AZD1775_MK-8669_DLD1,AZD1775,MK-8669,DLD1,0.12261359963353367,4
AZD1775_MK-8669_EFM192B,AZD1775,MK-8669,EFM192B,0.08358667655122393,4
AZD1775_MK-8669_ES2,AZD1775,MK-8669,ES2,0.08810031791785425,4
AZD1775_MK-8669_HCT116,AZD1775,MK-8669,HCT116,0.010744710047563902,4
AZD1775_MK-8669_HT144,AZD1775,MK-8669,HT144,0.03720491187762202,4
AZD1775_MK-8669_HT29,AZD1775,MK-8669,HT29,0.09957612479504016,4
AZD1775_MK-8669_KPL1,AZD1775,MK-8669,KPL1,0.12392753430060185,4
AZD1775_MK-8669_LNCAP,AZD1775,MK-8669,LNCAP,0.12731611598471596,4
AZD1775_MK-8669_LOVO,AZD1775,MK-8669,LOVO,0.03784094565302874,4
AZD1775_MK-8669_MDAMB436,AZD1775,MK-8669,MDAMB436,0.10206238316895122,4
AZD1775_MK-8669_MSTO,AZD1775,MK-8669,MSTO,0.18650352671140663,4
AZD1775_MK-8669_NCIH1650,AZD1775,MK-8669,NCIH1650,0.09538919977125007,4
AZD1775_MK-8669_NCIH2122,AZD1775,MK-8669,NCIH2122,0.08103467717678696,4
AZD1775_MK-8669_NCIH23,AZD1775,MK-8669,NCIH23,0.05829803900528774,4
AZD1775_MK-8669_NCIH460,AZD1775,MK-8669,NCIH460,0.07987201314137214,4
AZD1775_MK-8669_NCIH520,AZD1775,MK-8669,NCIH520,0.07857440153513834,4
AZD1775_MK-8669_OCUBM,AZD1775,MK-8669,OCUBM,0.18909164179960886,4
AZD1775_MK-8669_OV90,AZD1775,MK-8669,OV90,0.06730356955744195,4
AZD1775_MK-8669_OVCAR3,AZD1775,MK-8669,OVCAR3,0.11712700118049676,4
AZD1775_MK-8669_PA1,AZD1775,MK-8669,PA1,0.08130998539188013,4
AZD1775_MK-8669_RKO,AZD1775,MK-8669,RKO,0.12698216213912275,4
AZD1775_MK-8669_RPMI7951,AZD1775,MK-8669,RPMI7951,0.11459636317174438,4
AZD1775_MK-8669_SKMEL30,AZD1775,MK-8669,SKMEL30,0.05484827838433976,4
AZD1775_MK-8669_SKMES1,AZD1775,MK-8669,SKMES1,0.047559807482038134,4
AZD1775_MK-8669_SKOV3,AZD1775,MK-8669,SKOV3,0.150158529593445,4
AZD1775_MK-8669_SW620,AZD1775,MK-8669,SW620,0.06328557844737645,4
AZD1775_MK-8669_SW837,AZD1775,MK-8669,SW837,0.11319373325091098,4
AZD1775_MK-8669_T47D,AZD1775,MK-8669,T47D,0.1813975093105282,4
AZD1775_MK-8669_UACC62,AZD1775,MK-8669,UACC62,0.09107905503392255,4
AZD1775_MK-8669_UWB1289BRCA1,AZD1775,MK-8669,UWB1289BRCA1,0.056493831319723915,4
AZD1775_MK-8669_UWB1289,AZD1775,MK-8669,UWB1289,0.04184091002135944,4
AZD1775_MK-8669_VCAP,AZD1775,MK-8669,VCAP,-0.011931076886599744,4
AZD1775_MK-8669_ZR751,AZD1775,MK-8669,ZR751,0.040452428963385606,4
AZD1775_MK-8776_A2058,AZD1775,MK-8776,A2058,0.3404908204468564,3
AZD1775_MK-8776_A2058,AZD1775,MK-8776,A2058,0.3404908204468564,3
AZD1775_MK-8776_A2780,AZD1775,MK-8776,A2780,0.32266859573395956,3
AZD1775_MK-8776_A375,AZD1775,MK-8776,A375,0.34733886596606783,3
AZD1775_MK-8776_A375,AZD1775,MK-8776,A375,0.34733886596606783,3
AZD1775_MK-8776_A427,AZD1775,MK-8776,A427,0.31937373055457935,3
AZD1775_MK-8776_A427,AZD1775,MK-8776,A427,0.31937373055457935,3
AZD1775_MK-8776_CAOV3,AZD1775,MK-8776,CAOV3,0.10888791169337629,3
AZD1775_MK-8776_CAOV3,AZD1775,MK-8776,CAOV3,0.10888791169337629,3
AZD1775_MK-8776_COLO320DM,AZD1775,MK-8776,COLO320DM,0.20984575298309507,3
AZD1775_MK-8776_COLO320DM,AZD1775,MK-8776,COLO320DM,0.20984575298309507,3
AZD1775_MK-8776_DLD1,AZD1775,MK-8776,DLD1,0.10869010585167803,3
AZD1775_MK-8776_EFM192B,AZD1775,MK-8776,EFM192B,0.3025098014893106,3
AZD1775_MK-8776_EFM192B,AZD1775,MK-8776,EFM192B,0.3025098014893106,3
AZD1775_MK-8776_ES2,AZD1775,MK-8776,ES2,0.27811589985861895,3
AZD1775_MK-8776_ES2,AZD1775,MK-8776,ES2,0.27811589985861895,3
AZD1775_MK-8776_HCT116,AZD1775,MK-8776,HCT116,0.24364087414077878,3
AZD1775_MK-8776_HCT116,AZD1775,MK-8776,HCT116,0.24364087414077878,3
AZD1775_MK-8776_HT144,AZD1775,MK-8776,HT144,0.20418945685548567,3
AZD1775_MK-8776_HT29,AZD1775,MK-8776,HT29,0.2835141080281973,3
AZD1775_MK-8776_HT29,AZD1775,MK-8776,HT29,0.2835141080281973,3
AZD1775_MK-8776_KPL1,AZD1775,MK-8776,KPL1,0.08215013470299642,3
AZD1775_MK-8776_LNCAP,AZD1775,MK-8776,LNCAP,0.15174467060974367,3
AZD1775_MK-8776_LOVO,AZD1775,MK-8776,LOVO,0.1656441846164378,3
AZD1775_MK-8776_LOVO,AZD1775,MK-8776,LOVO,0.1656441846164378,3
AZD1775_MK-8776_MDAMB436,AZD1775,MK-8776,MDAMB436,0.24663396551269834,3
AZD1775_MK-8776_MSTO,AZD1775,MK-8776,MSTO,0.29085082088366987,3
AZD1775_MK-8776_NCIH1650,AZD1775,MK-8776,NCIH1650,0.224336599463311,3
AZD1775_MK-8776_NCIH1650,AZD1775,MK-8776,NCIH1650,0.224336599463311,3
AZD1775_MK-8776_NCIH2122,AZD1775,MK-8776,NCIH2122,0.1704409548661093,3
AZD1775_MK-8776_NCIH2122,AZD1775,MK-8776,NCIH2122,0.1704409548661093,3
AZD1775_MK-8776_NCIH23,AZD1775,MK-8776,NCIH23,0.21990291952272542,3
AZD1775_MK-8776_NCIH23,AZD1775,MK-8776,NCIH23,0.21990291952272542,3
AZD1775_MK-8776_NCIH460,AZD1775,MK-8776,NCIH460,0.20548614943865617,3
AZD1775_MK-8776_NCIH520,AZD1775,MK-8776,NCIH520,0.19898948995478022,3
AZD1775_MK-8776_OCUBM,AZD1775,MK-8776,OCUBM,0.34025271435706367,3
AZD1775_MK-8776_OV90,AZD1775,MK-8776,OV90,0.1662921402694143,3
AZD1775_MK-8776_OVCAR3,AZD1775,MK-8776,OVCAR3,0.259484025689705,3
AZD1775_MK-8776_PA1,AZD1775,MK-8776,PA1,0.22450400891395184,3
AZD1775_MK-8776_PA1,AZD1775,MK-8776,PA1,0.22450400891395184,3
AZD1775_MK-8776_RKO,AZD1775,MK-8776,RKO,0.3025098112752391,3
AZD1775_MK-8776_RPMI7951,AZD1775,MK-8776,RPMI7951,0.2558889794416902,3
AZD1775_MK-8776_SKMEL30,AZD1775,MK-8776,SKMEL30,0.3143155364028216,3
AZD1775_MK-8776_SKMES1,AZD1775,MK-8776,SKMES1,0.1096007572939053,3
AZD1775_MK-8776_SKOV3,AZD1775,MK-8776,SKOV3,0.28863431902984904,3
AZD1775_MK-8776_SW620,AZD1775,MK-8776,SW620,0.10293472256788846,3
AZD1775_MK-8776_SW620,AZD1775,MK-8776,SW620,0.10293472256788846,3
AZD1775_MK-8776_SW837,AZD1775,MK-8776,SW837,0.16179603286188704,3
AZD1775_MK-8776_T47D,AZD1775,MK-8776,T47D,0.10212205143418046,3
AZD1775_MK-8776_UACC62,AZD1775,MK-8776,UACC62,0.18546437816762296,3
AZD1775_MK-8776_UWB1289BRCA1,AZD1775,MK-8776,UWB1289BRCA1,0.04813166854947797,3
AZD1775_MK-8776_UWB1289,AZD1775,MK-8776,UWB1289,0.07815595257078545,3
AZD1775_MK-8776_VCAP,AZD1775,MK-8776,VCAP,0.3136853232448724,3
AZD1775_MK-8776_ZR751,AZD1775,MK-8776,ZR751,0.1783748160508481,3
AZD1775_OXALIPLATIN_A2058,AZD1775,OXALIPLATIN,A2058,0.05386883147622464,1
AZD1775_OXALIPLATIN_A2780,AZD1775,OXALIPLATIN,A2780,0.20195818227798462,1
AZD1775_OXALIPLATIN_A375,AZD1775,OXALIPLATIN,A375,0.014696763664918809,1
AZD1775_OXALIPLATIN_A427,AZD1775,OXALIPLATIN,A427,0.04627683078197062,1
AZD1775_OXALIPLATIN_CAOV3,AZD1775,OXALIPLATIN,CAOV3,0.10293691124869203,1
AZD1775_OXALIPLATIN_COLO320DM,AZD1775,OXALIPLATIN,COLO320DM,0.055264671678007624,1
AZD1775_OXALIPLATIN_DLD1,AZD1775,OXALIPLATIN,DLD1,-0.022746089731523325,1
AZD1775_OXALIPLATIN_EFM192B,AZD1775,OXALIPLATIN,EFM192B,0.010599849506982268,1
AZD1775_OXALIPLATIN_ES2,AZD1775,OXALIPLATIN,ES2,0.015448809100400758,1
AZD1775_OXALIPLATIN_HCT116,AZD1775,OXALIPLATIN,HCT116,0.05634945867037804,1
AZD1775_OXALIPLATIN_HT144,AZD1775,OXALIPLATIN,HT144,-0.012032099021484464,1
AZD1775_OXALIPLATIN_HT29,AZD1775,OXALIPLATIN,HT29,0.033159470134555426,1
AZD1775_OXALIPLATIN_KPL1,AZD1775,OXALIPLATIN,KPL1,-0.03038329685586187,1
AZD1775_OXALIPLATIN_LNCAP,AZD1775,OXALIPLATIN,LNCAP,0.12333413867598081,1
AZD1775_OXALIPLATIN_LOVO,AZD1775,OXALIPLATIN,LOVO,0.0128768301109674,1
AZD1775_OXALIPLATIN_MDAMB436,AZD1775,OXALIPLATIN,MDAMB436,-0.0033949385757315875,1
AZD1775_OXALIPLATIN_MSTO,AZD1775,OXALIPLATIN,MSTO,0.15640322612075924,1
AZD1775_OXALIPLATIN_NCIH1650,AZD1775,OXALIPLATIN,NCIH1650,0.010639298959357162,1
AZD1775_OXALIPLATIN_NCIH2122,AZD1775,OXALIPLATIN,NCIH2122,0.04257370586668609,1
AZD1775_OXALIPLATIN_NCIH23,AZD1775,OXALIPLATIN,NCIH23,0.055050128799824745,1
AZD1775_OXALIPLATIN_NCIH460,AZD1775,OXALIPLATIN,NCIH460,-0.02905671636878739,1
AZD1775_OXALIPLATIN_NCIH520,AZD1775,OXALIPLATIN,NCIH520,-0.014479712933320787,1
AZD1775_OXALIPLATIN_OCUBM,AZD1775,OXALIPLATIN,OCUBM,0.15181720325941622,1
AZD1775_OXALIPLATIN_OV90,AZD1775,OXALIPLATIN,OV90,-0.08873676720365126,1
AZD1775_OXALIPLATIN_OVCAR3,AZD1775,OXALIPLATIN,OVCAR3,0.1520752604998454,1
AZD1775_OXALIPLATIN_PA1,AZD1775,OXALIPLATIN,PA1,0.05285815173762992,1
AZD1775_OXALIPLATIN_RKO,AZD1775,OXALIPLATIN,RKO,-0.014347647932663452,1
AZD1775_OXALIPLATIN_RPMI7951,AZD1775,OXALIPLATIN,RPMI7951,0.027233186859544393,1
AZD1775_OXALIPLATIN_SKMEL30,AZD1775,OXALIPLATIN,SKMEL30,0.02029929538072234,1
AZD1775_OXALIPLATIN_SKMES1,AZD1775,OXALIPLATIN,SKMES1,-0.013746482985279874,1
AZD1775_OXALIPLATIN_SKOV3,AZD1775,OXALIPLATIN,SKOV3,0.025287819976521065,1
AZD1775_OXALIPLATIN_SW620,AZD1775,OXALIPLATIN,SW620,0.021243047895494267,1
AZD1775_OXALIPLATIN_SW837,AZD1775,OXALIPLATIN,SW837,0.022887400372513512,1
AZD1775_OXALIPLATIN_T47D,AZD1775,OXALIPLATIN,T47D,-0.0661502031674027,1
AZD1775_OXALIPLATIN_UACC62,AZD1775,OXALIPLATIN,UACC62,-0.0026194565287675463,1
AZD1775_OXALIPLATIN_UWB1289BRCA1,AZD1775,OXALIPLATIN,UWB1289BRCA1,0.03228874172664512,1
AZD1775_OXALIPLATIN_UWB1289,AZD1775,OXALIPLATIN,UWB1289,0.03756321300122675,1
AZD1775_OXALIPLATIN_VCAP,AZD1775,OXALIPLATIN,VCAP,-0.013641509205173333,1
AZD1775_OXALIPLATIN_ZR751,AZD1775,OXALIPLATIN,ZR751,-0.009037342073059965,1
AZD1775_PD325901_A2058,AZD1775,PD325901,A2058,0.07592275894391011,4
AZD1775_PD325901_A2780,AZD1775,PD325901,A2780,0.21115005059228867,4
AZD1775_PD325901_A375,AZD1775,PD325901,A375,0.06455823417380671,4
AZD1775_PD325901_A427,AZD1775,PD325901,A427,0.09148365719531026,4
AZD1775_PD325901_CAOV3,AZD1775,PD325901,CAOV3,0.12354310775784232,4
AZD1775_PD325901_COLO320DM,AZD1775,PD325901,COLO320DM,0.05384205996315601,4
AZD1775_PD325901_DLD1,AZD1775,PD325901,DLD1,0.05469746949273811,4
AZD1775_PD325901_EFM192B,AZD1775,PD325901,EFM192B,-0.00512553525547068,4
AZD1775_PD325901_ES2,AZD1775,PD325901,ES2,0.07773215413110868,4
AZD1775_PD325901_HCT116,AZD1775,PD325901,HCT116,0.09095655221725744,4
AZD1775_PD325901_HT144,AZD1775,PD325901,HT144,0.09857329410824822,4
AZD1775_PD325901_HT29,AZD1775,PD325901,HT29,0.0603315955176813,4
AZD1775_PD325901_KPL1,AZD1775,PD325901,KPL1,0.004569394987631606,4
AZD1775_PD325901_LNCAP,AZD1775,PD325901,LNCAP,-0.08214363233960227,4
AZD1775_PD325901_LOVO,AZD1775,PD325901,LOVO,0.022969195548693776,4
AZD1775_PD325901_MDAMB436,AZD1775,PD325901,MDAMB436,0.0787597559522931,4
AZD1775_PD325901_MSTO,AZD1775,PD325901,MSTO,0.10486805432238391,4
AZD1775_PD325901_NCIH1650,AZD1775,PD325901,NCIH1650,0.03213623501161876,4
AZD1775_PD325901_NCIH2122,AZD1775,PD325901,NCIH2122,0.08118876215399112,4
AZD1775_PD325901_NCIH23,AZD1775,PD325901,NCIH23,0.08393733523587216,4
AZD1775_PD325901_NCIH460,AZD1775,PD325901,NCIH460,0.06040665323868889,4
AZD1775_PD325901_NCIH520,AZD1775,PD325901,NCIH520,-0.008834609070036671,4
AZD1775_PD325901_OCUBM,AZD1775,PD325901,OCUBM,0.04825289775416329,4
AZD1775_PD325901_OV90,AZD1775,PD325901,OV90,0.03411227956520785,4
AZD1775_PD325901_OVCAR3,AZD1775,PD325901,OVCAR3,0.11721352061207492,4
AZD1775_PD325901_PA1,AZD1775,PD325901,PA1,0.047502779124898004,4
AZD1775_PD325901_RKO,AZD1775,PD325901,RKO,0.11434283969220456,4
AZD1775_PD325901_RPMI7951,AZD1775,PD325901,RPMI7951,0.05961445009965309,4
AZD1775_PD325901_SKMEL30,AZD1775,PD325901,SKMEL30,0.054531065814959014,4
AZD1775_PD325901_SKMES1,AZD1775,PD325901,SKMES1,-0.00590198248815425,4
AZD1775_PD325901_SKOV3,AZD1775,PD325901,SKOV3,0.013470129341198837,4
AZD1775_PD325901_SW620,AZD1775,PD325901,SW620,0.05173683695471224,4
AZD1775_PD325901_SW837,AZD1775,PD325901,SW837,0.08463956346688345,4
AZD1775_PD325901_T47D,AZD1775,PD325901,T47D,-0.010229764557584294,4
AZD1775_PD325901_UACC62,AZD1775,PD325901,UACC62,0.05593098416440006,4
AZD1775_PD325901_UWB1289BRCA1,AZD1775,PD325901,UWB1289BRCA1,0.029567062353025877,4
AZD1775_PD325901_UWB1289,AZD1775,PD325901,UWB1289,0.02073565166809315,4
AZD1775_PD325901_VCAP,AZD1775,PD325901,VCAP,-0.060671988781640714,4
AZD1775_PD325901_ZR751,AZD1775,PD325901,ZR751,0.007901382062425286,4
AZD1775_SN-38_A2058,AZD1775,SN-38,A2058,0.0933434220321025,0
AZD1775_SN-38_A2780,AZD1775,SN-38,A2780,0.13668185669809285,0
AZD1775_SN-38_A375,AZD1775,SN-38,A375,0.020944002114444884,0
AZD1775_SN-38_A427,AZD1775,SN-38,A427,0.0812392482617248,0
AZD1775_SN-38_CAOV3,AZD1775,SN-38,CAOV3,0.07570218670540833,0
AZD1775_SN-38_COLO320DM,AZD1775,SN-38,COLO320DM,0.0697203174952101,0
AZD1775_SN-38_DLD1,AZD1775,SN-38,DLD1,0.044606192450501826,0
AZD1775_SN-38_EFM192B,AZD1775,SN-38,EFM192B,0.02075476177001515,0
AZD1775_SN-38_ES2,AZD1775,SN-38,ES2,0.06637791422518027,0
AZD1775_SN-38_HCT116,AZD1775,SN-38,HCT116,0.033462036163609016,0
AZD1775_SN-38_HT144,AZD1775,SN-38,HT144,0.01956007681094439,0
AZD1775_SN-38_HT29,AZD1775,SN-38,HT29,0.12146459050973613,0
AZD1775_SN-38_KPL1,AZD1775,SN-38,KPL1,0.015838418680522465,0
AZD1775_SN-38_LNCAP,AZD1775,SN-38,LNCAP,0.0487158043175254,0
AZD1775_SN-38_LOVO,AZD1775,SN-38,LOVO,0.022038593635147687,0
AZD1775_SN-38_MDAMB436,AZD1775,SN-38,MDAMB436,0.05965824837971301,0
AZD1775_SN-38_MSTO,AZD1775,SN-38,MSTO,0.14541032308988178,0
AZD1775_SN-38_NCIH1650,AZD1775,SN-38,NCIH1650,0.05509020122299182,0
AZD1775_SN-38_NCIH2122,AZD1775,SN-38,NCIH2122,-0.35336864647313637,0
AZD1775_SN-38_NCIH23,AZD1775,SN-38,NCIH23,0.04542221077860631,0
AZD1775_SN-38_NCIH460,AZD1775,SN-38,NCIH460,0.03629486417020151,0
AZD1775_SN-38_NCIH520,AZD1775,SN-38,NCIH520,0.08685172343807805,0
AZD1775_SN-38_OCUBM,AZD1775,SN-38,OCUBM,0.11790327707792794,0
AZD1775_SN-38_OV90,AZD1775,SN-38,OV90,0.001472526402411866,0
AZD1775_SN-38_OVCAR3,AZD1775,SN-38,OVCAR3,0.3046486129027127,0
AZD1775_SN-38_PA1,AZD1775,SN-38,PA1,0.15095398546400918,0
AZD1775_SN-38_RKO,AZD1775,SN-38,RKO,-0.01792487996462011,0
AZD1775_SN-38_RPMI7951,AZD1775,SN-38,RPMI7951,0.07618069738851788,0
AZD1775_SN-38_SKMEL30,AZD1775,SN-38,SKMEL30,0.06793990536375935,0
AZD1775_SN-38_SKMES1,AZD1775,SN-38,SKMES1,0.02252089957199668,0
AZD1775_SN-38_SKOV3,AZD1775,SN-38,SKOV3,0.09144276324920392,0
AZD1775_SN-38_SW620,AZD1775,SN-38,SW620,0.06163128207980108,0
AZD1775_SN-38_SW837,AZD1775,SN-38,SW837,0.15308642745261392,0
AZD1775_SN-38_T47D,AZD1775,SN-38,T47D,-0.05239665474578737,0
AZD1775_SN-38_UACC62,AZD1775,SN-38,UACC62,0.07371610304428866,0
AZD1775_SN-38_UWB1289BRCA1,AZD1775,SN-38,UWB1289BRCA1,0.10790013474503839,0
AZD1775_SN-38_UWB1289,AZD1775,SN-38,UWB1289,0.07136662095060027,0
AZD1775_SN-38_VCAP,AZD1775,SN-38,VCAP,0.0013332884946487752,0
AZD1775_SN-38_ZR751,AZD1775,SN-38,ZR751,0.11796128897133637,0
AZD1775_SORAFENIB_A2058,AZD1775,SORAFENIB,A2058,0.08093904588479586,1
AZD1775_SORAFENIB_A2780,AZD1775,SORAFENIB,A2780,0.13980702418309005,1
AZD1775_SORAFENIB_A375,AZD1775,SORAFENIB,A375,0.10834851572662939,1
AZD1775_SORAFENIB_A427,AZD1775,SORAFENIB,A427,0.1259381787814512,1
AZD1775_SORAFENIB_CAOV3,AZD1775,SORAFENIB,CAOV3,-0.013974712675385236,1
AZD1775_SORAFENIB_COLO320DM,AZD1775,SORAFENIB,COLO320DM,0.056869146117074755,1
AZD1775_SORAFENIB_DLD1,AZD1775,SORAFENIB,DLD1,0.1141865651080368,1
AZD1775_SORAFENIB_EFM192B,AZD1775,SORAFENIB,EFM192B,-0.029117721234255795,1
AZD1775_SORAFENIB_ES2,AZD1775,SORAFENIB,ES2,0.05860587061103986,1
AZD1775_SORAFENIB_HCT116,AZD1775,SORAFENIB,HCT116,0.07156746662725075,1
AZD1775_SORAFENIB_HT144,AZD1775,SORAFENIB,HT144,0.03459792468454324,1
AZD1775_SORAFENIB_HT29,AZD1775,SORAFENIB,HT29,0.061830563461814966,1
AZD1775_SORAFENIB_KPL1,AZD1775,SORAFENIB,KPL1,0.05164407168450979,1
AZD1775_SORAFENIB_LNCAP,AZD1775,SORAFENIB,LNCAP,0.05412598111712258,1
AZD1775_SORAFENIB_LOVO,AZD1775,SORAFENIB,LOVO,-0.05036883744601747,1
AZD1775_SORAFENIB_MDAMB436,AZD1775,SORAFENIB,MDAMB436,-0.04171244461502455,1
AZD1775_SORAFENIB_MSTO,AZD1775,SORAFENIB,MSTO,0.1170389836363893,1
AZD1775_SORAFENIB_NCIH1650,AZD1775,SORAFENIB,NCIH1650,0.06977896582162249,1
AZD1775_SORAFENIB_NCIH2122,AZD1775,SORAFENIB,NCIH2122,-0.0052813303194882335,1
AZD1775_SORAFENIB_NCIH23,AZD1775,SORAFENIB,NCIH23,0.06347837495542598,1
AZD1775_SORAFENIB_NCIH460,AZD1775,SORAFENIB,NCIH460,0.08231878866030878,1
AZD1775_SORAFENIB_NCIH520,AZD1775,SORAFENIB,NCIH520,0.08893886557509986,1
AZD1775_SORAFENIB_OCUBM,AZD1775,SORAFENIB,OCUBM,0.11347575175900398,1
AZD1775_SORAFENIB_OV90,AZD1775,SORAFENIB,OV90,0.03431657236777496,1
AZD1775_SORAFENIB_OVCAR3,AZD1775,SORAFENIB,OVCAR3,-0.019360527921686358,1
AZD1775_SORAFENIB_PA1,AZD1775,SORAFENIB,PA1,0.0831428940048871,1
AZD1775_SORAFENIB_RKO,AZD1775,SORAFENIB,RKO,0.09991660612020546,1
AZD1775_SORAFENIB_RPMI7951,AZD1775,SORAFENIB,RPMI7951,-0.030343945915440852,1
AZD1775_SORAFENIB_SKMEL30,AZD1775,SORAFENIB,SKMEL30,0.07623056395641849,1
AZD1775_SORAFENIB_SKMES1,AZD1775,SORAFENIB,SKMES1,0.03671284438709342,1
AZD1775_SORAFENIB_SKOV3,AZD1775,SORAFENIB,SKOV3,-0.005379945908988803,1
AZD1775_SORAFENIB_SW620,AZD1775,SORAFENIB,SW620,0.0774102644887339,1
AZD1775_SORAFENIB_SW837,AZD1775,SORAFENIB,SW837,-0.003395327752058329,1
AZD1775_SORAFENIB_T47D,AZD1775,SORAFENIB,T47D,0.14049385104676138,1
AZD1775_SORAFENIB_UACC62,AZD1775,SORAFENIB,UACC62,0.04225773999181002,1
AZD1775_SORAFENIB_UWB1289BRCA1,AZD1775,SORAFENIB,UWB1289BRCA1,0.04926311618719784,1
AZD1775_SORAFENIB_UWB1289,AZD1775,SORAFENIB,UWB1289,0.04741402545780482,1
AZD1775_SORAFENIB_VCAP,AZD1775,SORAFENIB,VCAP,0.030815267567062314,1
AZD1775_SORAFENIB_ZR751,AZD1775,SORAFENIB,ZR751,-0.038148104580725845,1
AZD1775_TOPOTECAN_A2058,AZD1775,TOPOTECAN,A2058,0.10296669324273426,3
AZD1775_TOPOTECAN_A2780,AZD1775,TOPOTECAN,A2780,0.15979441484556928,3
AZD1775_TOPOTECAN_A375,AZD1775,TOPOTECAN,A375,0.08897532511957962,3
AZD1775_TOPOTECAN_A427,AZD1775,TOPOTECAN,A427,0.1063464349525614,3
AZD1775_TOPOTECAN_CAOV3,AZD1775,TOPOTECAN,CAOV3,0.08615852962593289,3
AZD1775_TOPOTECAN_COLO320DM,AZD1775,TOPOTECAN,COLO320DM,0.06424162455781268,3
AZD1775_TOPOTECAN_DLD1,AZD1775,TOPOTECAN,DLD1,0.018456049979840947,3
AZD1775_TOPOTECAN_EFM192B,AZD1775,TOPOTECAN,EFM192B,0.010267983960870527,3
