,drug_a_name,drug_b_name,cell_line,synergy,fold
BORTEZOMIB_TOPOTECAN_RPMI7951,BORTEZOMIB,TOPOTECAN,RPMI7951,0.06487343900139088,3
BORTEZOMIB_TOPOTECAN_SKMEL30,BORTEZOMIB,TOPOTECAN,SKMEL30,-0.10020303167745771,3
BORTEZOMIB_TOPOTECAN_SKMES1,BORTEZOMIB,TOPOTECAN,SKMES1,-0.1600862725228022,3
BORTEZOMIB_TOPOTECAN_SKOV3,BORTEZOMIB,TOPOTECAN,SKOV3,-0.09254202626988264,3
BORTEZOMIB_TOPOTECAN_SW620,BORTEZOMIB,TOPOTECAN,SW620,-0.09671133582189868,3
BORTEZOMIB_TOPOTECAN_SW837,BORTEZOMIB,TOPOTECAN,SW837,-0.23661507073064367,3
BORTEZOMIB_TOPOTECAN_T47D,BORTEZOMIB,TOPOTECAN,T47D,-0.03734983082650325,3
BORTEZOMIB_TOPOTECAN_UACC62,BORTEZOMIB,TOPOTECAN,UACC62,-0.15367987411980136,3
BORTEZOMIB_TOPOTECAN_UWB1289BRCA1,BORTEZOMIB,TOPOTECAN,UWB1289BRCA1,-0.016887810976807027,3
BORTEZOMIB_TOPOTECAN_UWB1289,BORTEZOMIB,TOPOTECAN,UWB1289,-0.06721549664554931,3
BORTEZOMIB_TOPOTECAN_VCAP,BORTEZOMIB,TOPOTECAN,VCAP,-0.0562495379834744,3
BORTEZOMIB_TOPOTECAN_ZR751,BORTEZOMIB,TOPOTECAN,ZR751,-0.13212188527417476,3
CARBOPLATIN_ABT-888_A2058,CARBOPLATIN,ABT-888,A2058,-1.511882685407509,1
CARBOPLATIN_ABT-888_A2780,CARBOPLATIN,ABT-888,A2780,0.6574570409403134,1
CARBOPLATIN_ABT-888_A375,CARBOPLATIN,ABT-888,A375,-1.011913424996817,1
CARBOPLATIN_ABT-888_A427,CARBOPLATIN,ABT-888,A427,-1.3642591437176084,1
CARBOPLATIN_ABT-888_CAOV3,CARBOPLATIN,ABT-888,CAOV3,-0.5321673504771,1
CARBOPLATIN_ABT-888_COLO320DM,CARBOPLATIN,ABT-888,COLO320DM,-1.977918797345093,1
CARBOPLATIN_ABT-888_DLD1,CARBOPLATIN,ABT-888,DLD1,-0.8948416576519469,1
CARBOPLATIN_ABT-888_EFM192B,CARBOPLATIN,ABT-888,EFM192B,-1.5664256099914708,1
CARBOPLATIN_ABT-888_HT144,CARBOPLATIN,ABT-888,HT144,0.24411112077629732,1
CARBOPLATIN_ABT-888_KPL1,CARBOPLATIN,ABT-888,KPL1,-1.2597129498252397,1
CARBOPLATIN_ABT-888_LNCAP,CARBOPLATIN,ABT-888,LNCAP,-0.5468378377448014,1
CARBOPLATIN_ABT-888_LOVO,CARBOPLATIN,ABT-888,LOVO,-1.2714195838498838,1
CARBOPLATIN_ABT-888_MDAMB436,CARBOPLATIN,ABT-888,MDAMB436,0.23942237860592583,1
CARBOPLATIN_ABT-888_MSTO,CARBOPLATIN,ABT-888,MSTO,-0.05277124989953394,1
CARBOPLATIN_ABT-888_NCIH1650,CARBOPLATIN,ABT-888,NCIH1650,-0.24932410839372401,1
CARBOPLATIN_ABT-888_NCIH2122,CARBOPLATIN,ABT-888,NCIH2122,0.37091995672516503,1
CARBOPLATIN_ABT-888_NCIH23,CARBOPLATIN,ABT-888,NCIH23,-1.7838611600458156,1
CARBOPLATIN_ABT-888_NCIH520,CARBOPLATIN,ABT-888,NCIH520,-1.6143589409241925,1
CARBOPLATIN_ABT-888_OCUBM,CARBOPLATIN,ABT-888,OCUBM,-0.7309507753404981,1
CARBOPLATIN_ABT-888_OV90,CARBOPLATIN,ABT-888,OV90,-0.1838912727088381,1
CARBOPLATIN_ABT-888_OVCAR3,CARBOPLATIN,ABT-888,OVCAR3,-0.543582401808503,1
CARBOPLATIN_ABT-888_RPMI7951,CARBOPLATIN,ABT-888,RPMI7951,-0.4438456797145803,1
CARBOPLATIN_ABT-888_SKMEL30,CARBOPLATIN,ABT-888,SKMEL30,-1.1673660209897174,1
CARBOPLATIN_ABT-888_SKOV3,CARBOPLATIN,ABT-888,SKOV3,-1.5736112739554127,1
CARBOPLATIN_ABT-888_SW620,CARBOPLATIN,ABT-888,SW620,-0.2503256556359242,1
CARBOPLATIN_ABT-888_SW837,CARBOPLATIN,ABT-888,SW837,-1.0597166845565815,1
CARBOPLATIN_ABT-888_T47D,CARBOPLATIN,ABT-888,T47D,-0.9555662607063994,1
CARBOPLATIN_ABT-888_UACC62,CARBOPLATIN,ABT-888,UACC62,-1.6306368160709166,1
CARBOPLATIN_ABT-888_UWB1289BRCA1,CARBOPLATIN,ABT-888,UWB1289BRCA1,-1.2551323188129668,1
CARBOPLATIN_ABT-888_UWB1289,CARBOPLATIN,ABT-888,UWB1289,-0.10120336092998893,1
CARBOPLATIN_ABT-888_VCAP,CARBOPLATIN,ABT-888,VCAP,-3.637289405583635,1
CARBOPLATIN_AZD1775_A2058,CARBOPLATIN,AZD1775,A2058,0.056059487272798886,0
CARBOPLATIN_AZD1775_A2780,CARBOPLATIN,AZD1775,A2780,0.33593990776409,0
CARBOPLATIN_AZD1775_A375,CARBOPLATIN,AZD1775,A375,0.02486349304907692,0
CARBOPLATIN_AZD1775_A427,CARBOPLATIN,AZD1775,A427,0.008064944541202811,0
CARBOPLATIN_AZD1775_CAOV3,CARBOPLATIN,AZD1775,CAOV3,0.16237999607332818,0
CARBOPLATIN_AZD1775_COLO320DM,CARBOPLATIN,AZD1775,COLO320DM,0.08974463749619968,0
CARBOPLATIN_AZD1775_DLD1,CARBOPLATIN,AZD1775,DLD1,-0.057908737471904205,0
CARBOPLATIN_AZD1775_EFM192B,CARBOPLATIN,AZD1775,EFM192B,-0.028875304287452882,0
CARBOPLATIN_AZD1775_ES2,CARBOPLATIN,AZD1775,ES2,0.02530919925569495,0
CARBOPLATIN_AZD1775_HCT116,CARBOPLATIN,AZD1775,HCT116,-0.6054868130028339,0
CARBOPLATIN_AZD1775_HT144,CARBOPLATIN,AZD1775,HT144,0.06285038479548506,0
CARBOPLATIN_AZD1775_HT29,CARBOPLATIN,AZD1775,HT29,0.12290011477588568,0
CARBOPLATIN_AZD1775_KPL1,CARBOPLATIN,AZD1775,KPL1,0.5689878787256157,0
CARBOPLATIN_AZD1775_LNCAP,CARBOPLATIN,AZD1775,LNCAP,-0.029737938819918618,0
CARBOPLATIN_AZD1775_LOVO,CARBOPLATIN,AZD1775,LOVO,-0.07328851149136932,0
CARBOPLATIN_AZD1775_MDAMB436,CARBOPLATIN,AZD1775,MDAMB436,0.18394566097353396,0
CARBOPLATIN_AZD1775_MSTO,CARBOPLATIN,AZD1775,MSTO,0.13468998417146494,0
CARBOPLATIN_AZD1775_NCIH2122,CARBOPLATIN,AZD1775,NCIH2122,-0.0014548191305371202,0
CARBOPLATIN_AZD1775_NCIH23,CARBOPLATIN,AZD1775,NCIH23,-0.04731058742848394,0
CARBOPLATIN_AZD1775_NCIH460,CARBOPLATIN,AZD1775,NCIH460,0.08982861844198878,0
CARBOPLATIN_AZD1775_NCIH520,CARBOPLATIN,AZD1775,NCIH520,0.017599320585621886,0
CARBOPLATIN_AZD1775_OCUBM,CARBOPLATIN,AZD1775,OCUBM,0.19407953662747898,0
CARBOPLATIN_AZD1775_OV90,CARBOPLATIN,AZD1775,OV90,-0.2056645415308339,0
CARBOPLATIN_AZD1775_OVCAR3,CARBOPLATIN,AZD1775,OVCAR3,0.2803613842439662,0
CARBOPLATIN_AZD1775_PA1,CARBOPLATIN,AZD1775,PA1,-0.004678278279243912,0
CARBOPLATIN_AZD1775_RKO,CARBOPLATIN,AZD1775,RKO,0.21700210891144142,0
CARBOPLATIN_AZD1775_RPMI7951,CARBOPLATIN,AZD1775,RPMI7951,0.07040918597561241,0
CARBOPLATIN_AZD1775_SKMEL30,CARBOPLATIN,AZD1775,SKMEL30,0.18841392135857163,0
CARBOPLATIN_AZD1775_SKMES1,CARBOPLATIN,AZD1775,SKMES1,-0.055892418178102234,0
CARBOPLATIN_AZD1775_SKOV3,CARBOPLATIN,AZD1775,SKOV3,0.113682302295611,0
CARBOPLATIN_AZD1775_SW620,CARBOPLATIN,AZD1775,SW620,-0.04304148651416471,0
CARBOPLATIN_AZD1775_SW837,CARBOPLATIN,AZD1775,SW837,-0.14159376007820546,0
CARBOPLATIN_AZD1775_T47D,CARBOPLATIN,AZD1775,T47D,-0.365792226216664,0
CARBOPLATIN_AZD1775_UACC62,CARBOPLATIN,AZD1775,UACC62,0.1375373589413405,0
CARBOPLATIN_AZD1775_UWB1289BRCA1,CARBOPLATIN,AZD1775,UWB1289BRCA1,0.011513389403825947,0
CARBOPLATIN_AZD1775_UWB1289,CARBOPLATIN,AZD1775,UWB1289,0.03914098768079803,0
CARBOPLATIN_AZD1775_VCAP,CARBOPLATIN,AZD1775,VCAP,0.1963023943113637,0
CARBOPLATIN_AZD1775_ZR751,CARBOPLATIN,AZD1775,ZR751,-1.5220136382883362,0
CARBOPLATIN_BEZ-235_A2058,CARBOPLATIN,BEZ-235,A2058,-0.11824407313684118,2
CARBOPLATIN_BEZ-235_A2780,CARBOPLATIN,BEZ-235,A2780,0.34979628734321766,2
CARBOPLATIN_BEZ-235_A375,CARBOPLATIN,BEZ-235,A375,0.08312362567995397,2
CARBOPLATIN_BEZ-235_A427,CARBOPLATIN,BEZ-235,A427,-0.06269631596909861,2
CARBOPLATIN_BEZ-235_CAOV3,CARBOPLATIN,BEZ-235,CAOV3,0.054806046710888796,2
CARBOPLATIN_BEZ-235_COLO320DM,CARBOPLATIN,BEZ-235,COLO320DM,0.14753653567558006,2
CARBOPLATIN_BEZ-235_DLD1,CARBOPLATIN,BEZ-235,DLD1,-0.027773658114276747,2
CARBOPLATIN_BEZ-235_EFM192B,CARBOPLATIN,BEZ-235,EFM192B,-0.08147579203201401,2
CARBOPLATIN_BEZ-235_ES2,CARBOPLATIN,BEZ-235,ES2,0.008653325274228303,2
CARBOPLATIN_BEZ-235_HCT116,CARBOPLATIN,BEZ-235,HCT116,-0.3029077958684111,2
CARBOPLATIN_BEZ-235_HT144,CARBOPLATIN,BEZ-235,HT144,0.12552721390144556,2
CARBOPLATIN_BEZ-235_HT29,CARBOPLATIN,BEZ-235,HT29,0.04095977056057026,2
CARBOPLATIN_BEZ-235_LNCAP,CARBOPLATIN,BEZ-235,LNCAP,-0.18780223063397491,2
CARBOPLATIN_BEZ-235_LOVO,CARBOPLATIN,BEZ-235,LOVO,-0.06325378963887249,2
CARBOPLATIN_BEZ-235_MDAMB436,CARBOPLATIN,BEZ-235,MDAMB436,0.5032538704764905,2
CARBOPLATIN_BEZ-235_MSTO,CARBOPLATIN,BEZ-235,MSTO,0.12789249808939418,2
CARBOPLATIN_BEZ-235_NCIH2122,CARBOPLATIN,BEZ-235,NCIH2122,0.0541899904337087,2
CARBOPLATIN_BEZ-235_NCIH23,CARBOPLATIN,BEZ-235,NCIH23,0.1782862739973111,2
CARBOPLATIN_BEZ-235_NCIH460,CARBOPLATIN,BEZ-235,NCIH460,0.4620467889885147,2
CARBOPLATIN_BEZ-235_NCIH520,CARBOPLATIN,BEZ-235,NCIH520,0.23923905307311907,2
CARBOPLATIN_BEZ-235_OCUBM,CARBOPLATIN,BEZ-235,OCUBM,0.18473123529285917,2
CARBOPLATIN_BEZ-235_OV90,CARBOPLATIN,BEZ-235,OV90,0.1923031177998544,2
CARBOPLATIN_BEZ-235_OVCAR3,CARBOPLATIN,BEZ-235,OVCAR3,-0.2046247893601204,2
CARBOPLATIN_BEZ-235_PA1,CARBOPLATIN,BEZ-235,PA1,0.0752841193663961,2
CARBOPLATIN_BEZ-235_RPMI7951,CARBOPLATIN,BEZ-235,RPMI7951,0.14645363849686158,2
CARBOPLATIN_BEZ-235_SKMEL30,CARBOPLATIN,BEZ-235,SKMEL30,0.30127112502222075,2
CARBOPLATIN_BEZ-235_SKMES1,CARBOPLATIN,BEZ-235,SKMES1,0.07077658862633066,2
CARBOPLATIN_BEZ-235_SKOV3,CARBOPLATIN,BEZ-235,SKOV3,-0.004726110069202717,2
CARBOPLATIN_BEZ-235_SW620,CARBOPLATIN,BEZ-235,SW620,0.07324881381758512,2
CARBOPLATIN_BEZ-235_SW837,CARBOPLATIN,BEZ-235,SW837,-0.2926399649429015,2
CARBOPLATIN_BEZ-235_T47D,CARBOPLATIN,BEZ-235,T47D,-0.5015534969210513,2
CARBOPLATIN_BEZ-235_UACC62,CARBOPLATIN,BEZ-235,UACC62,0.19118480994091172,2
CARBOPLATIN_BEZ-235_UWB1289BRCA1,CARBOPLATIN,BEZ-235,UWB1289BRCA1,0.07088075018458861,2
CARBOPLATIN_BEZ-235_UWB1289,CARBOPLATIN,BEZ-235,UWB1289,-0.002045020920795579,2
CARBOPLATIN_BEZ-235_VCAP,CARBOPLATIN,BEZ-235,VCAP,-0.7186944024772597,2
CARBOPLATIN_BORTEZOMIB_A2058,CARBOPLATIN,BORTEZOMIB,A2058,0.13604307731796159,1
CARBOPLATIN_BORTEZOMIB_A2780,CARBOPLATIN,BORTEZOMIB,A2780,0.14889225778977525,1
CARBOPLATIN_BORTEZOMIB_A375,CARBOPLATIN,BORTEZOMIB,A375,0.36632114303176994,1
CARBOPLATIN_BORTEZOMIB_A427,CARBOPLATIN,BORTEZOMIB,A427,-0.025577209434867892,1
CARBOPLATIN_BORTEZOMIB_CAOV3,CARBOPLATIN,BORTEZOMIB,CAOV3,-0.11749657728134799,1
CARBOPLATIN_BORTEZOMIB_COLO320DM,CARBOPLATIN,BORTEZOMIB,COLO320DM,0.2990309693083656,1
CARBOPLATIN_BORTEZOMIB_DLD1,CARBOPLATIN,BORTEZOMIB,DLD1,0.21314317434899088,1
CARBOPLATIN_BORTEZOMIB_EFM192B,CARBOPLATIN,BORTEZOMIB,EFM192B,-0.03383858100972827,1
CARBOPLATIN_BORTEZOMIB_ES2,CARBOPLATIN,BORTEZOMIB,ES2,0.2602577182826643,1
CARBOPLATIN_BORTEZOMIB_HT144,CARBOPLATIN,BORTEZOMIB,HT144,0.17086836171557174,1
CARBOPLATIN_BORTEZOMIB_HT29,CARBOPLATIN,BORTEZOMIB,HT29,-0.016845769754861024,1
CARBOPLATIN_BORTEZOMIB_KPL1,CARBOPLATIN,BORTEZOMIB,KPL1,-0.20447426323803525,1
CARBOPLATIN_BORTEZOMIB_LNCAP,CARBOPLATIN,BORTEZOMIB,LNCAP,-0.12728088179517846,1
CARBOPLATIN_BORTEZOMIB_LOVO,CARBOPLATIN,BORTEZOMIB,LOVO,0.10239320456046447,1
CARBOPLATIN_BORTEZOMIB_MDAMB436,CARBOPLATIN,BORTEZOMIB,MDAMB436,-0.05231971879743212,1
CARBOPLATIN_BORTEZOMIB_MSTO,CARBOPLATIN,BORTEZOMIB,MSTO,0.26483651275940495,1
CARBOPLATIN_BORTEZOMIB_NCIH2122,CARBOPLATIN,BORTEZOMIB,NCIH2122,0.35408304883274255,1
CARBOPLATIN_BORTEZOMIB_NCIH23,CARBOPLATIN,BORTEZOMIB,NCIH23,0.1393520387225604,1
CARBOPLATIN_BORTEZOMIB_NCIH460,CARBOPLATIN,BORTEZOMIB,NCIH460,0.10412172846223927,1
CARBOPLATIN_BORTEZOMIB_NCIH520,CARBOPLATIN,BORTEZOMIB,NCIH520,0.07872096944517334,1
CARBOPLATIN_BORTEZOMIB_OCUBM,CARBOPLATIN,BORTEZOMIB,OCUBM,0.04436554395441033,1
CARBOPLATIN_BORTEZOMIB_OV90,CARBOPLATIN,BORTEZOMIB,OV90,0.09144342153053178,1
CARBOPLATIN_BORTEZOMIB_OVCAR3,CARBOPLATIN,BORTEZOMIB,OVCAR3,-0.18427199283785098,1
CARBOPLATIN_BORTEZOMIB_PA1,CARBOPLATIN,BORTEZOMIB,PA1,-0.11413921707127454,1
CARBOPLATIN_BORTEZOMIB_RPMI7951,CARBOPLATIN,BORTEZOMIB,RPMI7951,0.04514240010115976,1
CARBOPLATIN_BORTEZOMIB_SKMEL30,CARBOPLATIN,BORTEZOMIB,SKMEL30,0.19547775922708727,1
CARBOPLATIN_BORTEZOMIB_SKMES1,CARBOPLATIN,BORTEZOMIB,SKMES1,-0.10008719266251753,1
CARBOPLATIN_BORTEZOMIB_SKOV3,CARBOPLATIN,BORTEZOMIB,SKOV3,-0.037854086671441065,1
CARBOPLATIN_BORTEZOMIB_SW620,CARBOPLATIN,BORTEZOMIB,SW620,0.08220718971827086,1
CARBOPLATIN_BORTEZOMIB_SW837,CARBOPLATIN,BORTEZOMIB,SW837,-0.3529581825204877,1
CARBOPLATIN_BORTEZOMIB_T47D,CARBOPLATIN,BORTEZOMIB,T47D,-0.7023536084234918,1
CARBOPLATIN_BORTEZOMIB_UACC62,CARBOPLATIN,BORTEZOMIB,UACC62,0.17714840790572253,1
CARBOPLATIN_BORTEZOMIB_UWB1289BRCA1,CARBOPLATIN,BORTEZOMIB,UWB1289BRCA1,-0.03425423395598051,1
CARBOPLATIN_BORTEZOMIB_UWB1289,CARBOPLATIN,BORTEZOMIB,UWB1289,-0.1725228941075443,1
CARBOPLATIN_BORTEZOMIB_VCAP,CARBOPLATIN,BORTEZOMIB,VCAP,0.06532521768628013,1
CARBOPLATIN_BORTEZOMIB_ZR751,CARBOPLATIN,BORTEZOMIB,ZR751,-0.7013903806011127,1
CARBOPLATIN_DASATINIB_A2058,CARBOPLATIN,DASATINIB,A2058,-0.4990065387220425,0
CARBOPLATIN_DASATINIB_A2780,CARBOPLATIN,DASATINIB,A2780,0.19658916153082148,0
CARBOPLATIN_DASATINIB_A375,CARBOPLATIN,DASATINIB,A375,0.020717533599289226,0
CARBOPLATIN_DASATINIB_A427,CARBOPLATIN,DASATINIB,A427,-0.12450506052205229,0
CARBOPLATIN_DASATINIB_CAOV3,CARBOPLATIN,DASATINIB,CAOV3,0.14324377509341263,0
CARBOPLATIN_DASATINIB_COLO320DM,CARBOPLATIN,DASATINIB,COLO320DM,0.3035256534446578,0
CARBOPLATIN_DASATINIB_DLD1,CARBOPLATIN,DASATINIB,DLD1,-0.014191058755699188,0
CARBOPLATIN_DASATINIB_EFM192B,CARBOPLATIN,DASATINIB,EFM192B,0.10050385809549796,0
CARBOPLATIN_DASATINIB_ES2,CARBOPLATIN,DASATINIB,ES2,0.04228073804969422,0
CARBOPLATIN_DASATINIB_HCT116,CARBOPLATIN,DASATINIB,HCT116,-0.4227969462373458,0
CARBOPLATIN_DASATINIB_HT144,CARBOPLATIN,DASATINIB,HT144,-1.0398208789381678,0
CARBOPLATIN_DASATINIB_HT29,CARBOPLATIN,DASATINIB,HT29,-0.06485360441321733,0
CARBOPLATIN_DASATINIB_KPL1,CARBOPLATIN,DASATINIB,KPL1,-0.4795868501355554,0
CARBOPLATIN_DASATINIB_LNCAP,CARBOPLATIN,DASATINIB,LNCAP,-1.0344447238030257,0
CARBOPLATIN_DASATINIB_LOVO,CARBOPLATIN,DASATINIB,LOVO,-0.10926722060393379,0
CARBOPLATIN_DASATINIB_MDAMB436,CARBOPLATIN,DASATINIB,MDAMB436,0.05039236340219411,0
CARBOPLATIN_DASATINIB_MSTO,CARBOPLATIN,DASATINIB,MSTO,-0.0826137951424265,0
CARBOPLATIN_DASATINIB_NCIH23,CARBOPLATIN,DASATINIB,NCIH23,0.004758226683844032,0
CARBOPLATIN_DASATINIB_NCIH460,CARBOPLATIN,DASATINIB,NCIH460,-2.296218486756553,0
CARBOPLATIN_DASATINIB_OCUBM,CARBOPLATIN,DASATINIB,OCUBM,0.21532013840437375,0
CARBOPLATIN_DASATINIB_OV90,CARBOPLATIN,DASATINIB,OV90,-0.14842339249656583,0
CARBOPLATIN_DASATINIB_OVCAR3,CARBOPLATIN,DASATINIB,OVCAR3,-0.011696782720299597,0
CARBOPLATIN_DASATINIB_PA1,CARBOPLATIN,DASATINIB,PA1,0.08189635426124496,0
CARBOPLATIN_DASATINIB_RKO,CARBOPLATIN,DASATINIB,RKO,-0.07435626781087566,0
CARBOPLATIN_DASATINIB_RPMI7951,CARBOPLATIN,DASATINIB,RPMI7951,-0.1553155599271227,0
CARBOPLATIN_DASATINIB_SKMEL30,CARBOPLATIN,DASATINIB,SKMEL30,-2.2256253360476697,0
CARBOPLATIN_DASATINIB_SKMES1,CARBOPLATIN,DASATINIB,SKMES1,0.06886305147088559,0
CARBOPLATIN_DASATINIB_SKOV3,CARBOPLATIN,DASATINIB,SKOV3,-0.0399142930278495,0
CARBOPLATIN_DASATINIB_SW620,CARBOPLATIN,DASATINIB,SW620,-0.9846426410127342,0
CARBOPLATIN_DASATINIB_SW837,CARBOPLATIN,DASATINIB,SW837,-0.8799345617717145,0
CARBOPLATIN_DASATINIB_T47D,CARBOPLATIN,DASATINIB,T47D,-0.8898520783537306,0
CARBOPLATIN_DASATINIB_UACC62,CARBOPLATIN,DASATINIB,UACC62,0.16568462095811132,0
CARBOPLATIN_DASATINIB_UWB1289BRCA1,CARBOPLATIN,DASATINIB,UWB1289BRCA1,-0.07702262892776914,0
CARBOPLATIN_DASATINIB_UWB1289,CARBOPLATIN,DASATINIB,UWB1289,-0.030279224568523683,0
CARBOPLATIN_DASATINIB_VCAP,CARBOPLATIN,DASATINIB,VCAP,-0.09568020950576385,0
CARBOPLATIN_DASATINIB_ZR751,CARBOPLATIN,DASATINIB,ZR751,-0.47668198181064464,0
CARBOPLATIN_DINACICLIB_A2058,CARBOPLATIN,DINACICLIB,A2058,-0.12356570947224238,1
CARBOPLATIN_DINACICLIB_A2780,CARBOPLATIN,DINACICLIB,A2780,0.2265237178935919,1
CARBOPLATIN_DINACICLIB_A375,CARBOPLATIN,DINACICLIB,A375,-0.026021039224908914,1
CARBOPLATIN_DINACICLIB_A427,CARBOPLATIN,DINACICLIB,A427,-0.4197116743396178,1
CARBOPLATIN_DINACICLIB_CAOV3,CARBOPLATIN,DINACICLIB,CAOV3,-0.16993907704105288,1
CARBOPLATIN_DINACICLIB_COLO320DM,CARBOPLATIN,DINACICLIB,COLO320DM,0.0817521897206139,1
CARBOPLATIN_DINACICLIB_DLD1,CARBOPLATIN,DINACICLIB,DLD1,-0.49363445216419394,1
CARBOPLATIN_DINACICLIB_EFM192B,CARBOPLATIN,DINACICLIB,EFM192B,-0.03332126939540069,1
CARBOPLATIN_DINACICLIB_ES2,CARBOPLATIN,DINACICLIB,ES2,-0.27061182467924955,1
CARBOPLATIN_DINACICLIB_HCT116,CARBOPLATIN,DINACICLIB,HCT116,-0.1897322184817613,1
CARBOPLATIN_DINACICLIB_HT144,CARBOPLATIN,DINACICLIB,HT144,-0.11476625325356268,1
CARBOPLATIN_DINACICLIB_HT29,CARBOPLATIN,DINACICLIB,HT29,-0.22005562026386516,1
CARBOPLATIN_DINACICLIB_KPL1,CARBOPLATIN,DINACICLIB,KPL1,-0.09543346127439883,1
CARBOPLATIN_DINACICLIB_LNCAP,CARBOPLATIN,DINACICLIB,LNCAP,-0.036380232101277485,1
CARBOPLATIN_DINACICLIB_LOVO,CARBOPLATIN,DINACICLIB,LOVO,-0.1675691560196733,1
CARBOPLATIN_DINACICLIB_MDAMB436,CARBOPLATIN,DINACICLIB,MDAMB436,-0.20252651508866398,1
CARBOPLATIN_DINACICLIB_MSTO,CARBOPLATIN,DINACICLIB,MSTO,0.11748952079722337,1
CARBOPLATIN_DINACICLIB_NCIH1650,CARBOPLATIN,DINACICLIB,NCIH1650,0.29350596975145876,1
CARBOPLATIN_DINACICLIB_NCIH2122,CARBOPLATIN,DINACICLIB,NCIH2122,-0.08029403340044694,1
CARBOPLATIN_DINACICLIB_NCIH23,CARBOPLATIN,DINACICLIB,NCIH23,0.024187029185856725,1
CARBOPLATIN_DINACICLIB_NCIH460,CARBOPLATIN,DINACICLIB,NCIH460,-0.10305757871840689,1
CARBOPLATIN_DINACICLIB_NCIH520,CARBOPLATIN,DINACICLIB,NCIH520,-0.16977596888421334,1
CARBOPLATIN_DINACICLIB_OCUBM,CARBOPLATIN,DINACICLIB,OCUBM,0.09975040513892977,1
CARBOPLATIN_DINACICLIB_OV90,CARBOPLATIN,DINACICLIB,OV90,-0.31526339633018874,1
CARBOPLATIN_DINACICLIB_OVCAR3,CARBOPLATIN,DINACICLIB,OVCAR3,-0.16107459733026114,1
CARBOPLATIN_DINACICLIB_PA1,CARBOPLATIN,DINACICLIB,PA1,-0.08152683444129318,1
CARBOPLATIN_DINACICLIB_RKO,CARBOPLATIN,DINACICLIB,RKO,-0.002433328581924558,1
CARBOPLATIN_DINACICLIB_RPMI7951,CARBOPLATIN,DINACICLIB,RPMI7951,-0.005563150470973635,1
CARBOPLATIN_DINACICLIB_SKMEL30,CARBOPLATIN,DINACICLIB,SKMEL30,-0.07284342034999254,1
CARBOPLATIN_DINACICLIB_SKMES1,CARBOPLATIN,DINACICLIB,SKMES1,-0.11673658268368149,1
CARBOPLATIN_DINACICLIB_SKOV3,CARBOPLATIN,DINACICLIB,SKOV3,-0.03450553540573163,1
CARBOPLATIN_DINACICLIB_SW620,CARBOPLATIN,DINACICLIB,SW620,-0.07833005060295013,1
CARBOPLATIN_DINACICLIB_SW837,CARBOPLATIN,DINACICLIB,SW837,-0.5207571815585254,1
CARBOPLATIN_DINACICLIB_T47D,CARBOPLATIN,DINACICLIB,T47D,-0.46159605867604636,1
CARBOPLATIN_DINACICLIB_UACC62,CARBOPLATIN,DINACICLIB,UACC62,-0.05952228506636873,1
CARBOPLATIN_DINACICLIB_UWB1289BRCA1,CARBOPLATIN,DINACICLIB,UWB1289BRCA1,-0.07341816325092591,1
CARBOPLATIN_DINACICLIB_UWB1289,CARBOPLATIN,DINACICLIB,UWB1289,-0.05461454416454572,1
CARBOPLATIN_DINACICLIB_VCAP,CARBOPLATIN,DINACICLIB,VCAP,-0.22412192716239412,1
CARBOPLATIN_DINACICLIB_ZR751,CARBOPLATIN,DINACICLIB,ZR751,-0.6308424018190104,1
CARBOPLATIN_ERLOTINIB_A2058,CARBOPLATIN,ERLOTINIB,A2058,0.21296712020313383,0
CARBOPLATIN_ERLOTINIB_A2780,CARBOPLATIN,ERLOTINIB,A2780,0.27951145912048464,0
CARBOPLATIN_ERLOTINIB_A375,CARBOPLATIN,ERLOTINIB,A375,0.12409000366292744,0
CARBOPLATIN_ERLOTINIB_A427,CARBOPLATIN,ERLOTINIB,A427,0.026416662462959206,0
CARBOPLATIN_ERLOTINIB_CAOV3,CARBOPLATIN,ERLOTINIB,CAOV3,-0.008446804163869628,0
CARBOPLATIN_ERLOTINIB_COLO320DM,CARBOPLATIN,ERLOTINIB,COLO320DM,0.10605956832795337,0
CARBOPLATIN_ERLOTINIB_DLD1,CARBOPLATIN,ERLOTINIB,DLD1,-0.18556383975631005,0
CARBOPLATIN_ERLOTINIB_EFM192B,CARBOPLATIN,ERLOTINIB,EFM192B,-0.04893738637873541,0
CARBOPLATIN_ERLOTINIB_ES2,CARBOPLATIN,ERLOTINIB,ES2,-0.023944606820182308,0
CARBOPLATIN_ERLOTINIB_HCT116,CARBOPLATIN,ERLOTINIB,HCT116,0.6367368533230356,0
CARBOPLATIN_ERLOTINIB_HT144,CARBOPLATIN,ERLOTINIB,HT144,0.07458447756605928,0
CARBOPLATIN_ERLOTINIB_HT29,CARBOPLATIN,ERLOTINIB,HT29,0.20997601090186188,0
CARBOPLATIN_ERLOTINIB_KPL1,CARBOPLATIN,ERLOTINIB,KPL1,0.1485892708198779,0
CARBOPLATIN_ERLOTINIB_LNCAP,CARBOPLATIN,ERLOTINIB,LNCAP,0.16157348483628992,0
CARBOPLATIN_ERLOTINIB_LOVO,CARBOPLATIN,ERLOTINIB,LOVO,-0.0734697336116102,0
CARBOPLATIN_ERLOTINIB_MDAMB436,CARBOPLATIN,ERLOTINIB,MDAMB436,0.06665781073856099,0
